code_insee, nom_commune, base_nette_commune, taux_commune, produit_commune, base_nette_syndicat, taux_syndicat, produit_syndicat, base_nette_interco, taux_interco, produit_interco, base_nette_tse, taux_tse, produit_tse
56102,"LANOUEE ","- ","       .  ","- ","- ","    .     ","- ",184084,"22,81",41982,184084,"0,773",1422
56103,"LANTILLAC ","- ","       .  ","- ","- ","    .     ","- ",7947,"22,81",1811,7947,"0,773",61
56104,"LANVAUDAN ","- ","       .  ","- ","- ","    .     ","- ",29726,"22,34",6641,29726,"0,773",228
56105,"LANVENEGEN ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,65","N.C. ","N.C. ","0,773","N.C. "
56106,"LARMOR BADEN ","- ","       .  ","- ","- ","    .     ","- ",185944,"24,01",44641,185944,"0,773",1434
56107,"LARMOR-PLAGE ","- ","       .  ","- ","- ","    .     ","- ",1616553,"24,79",400795,1616553,"0,773",12484
56108,"LARRE ","- ","       .  ","- ","- ","    .     ","- ",44771,"21,92",9816,44771,"0,773",348
56109,"LAUZACH ","- ","       .  ","- ","- ","    .     ","- ",692600,"21,92",151820,692600,"0,773",5355
56110,"LIGNOL ","- ","       .  ","- ","- ","    .     ","- ",44329,"20,65",9143,44329,"0,773",347
56111,"LIMERZEL ","- ","       .  ","- ","- ","    .     ","- ",92207,"21,92",20214,92207,"0,773",715
56112,"LIZIO ","- ","       .  ","- ","- ","    .     ","- ",67847,"22,51",15274,67847,"0,773",527
56113,"LOCMALO ","- ","       .  ","- ","- ","    .     ","- ",74710,"20,65",15420,74710,"0,773",580
56114,"LOCMARIA ",133286,"9,25",12327,"- ","    .     ","- ",133286,"11,11",14802,133286,"0,773",1028
56115,"LOCMARIA GRAND CHAMP ","- ","       .  ","- ","- ","    .     ","- ",76074,"22,66",17236,76074,"0,773",586
56116,"LOCMARIAQUER ","- ","       .  ","- ","- ","    .     ","- ",244044,"19,33",47167,244044,"0,773",1889
56117,"LOCMINE ","- ","       .  ","- ","- ","    .     ","- ",2191164,"25,22",552623,2191164,"0,773",16915
56118,"LOCMIQUELIC ","- ","       .  ","- ","- ","    .     ","- ",331516,"24,79",82196,331516,"0,773",2560
56119,"LOCOAL MENDON ","- ","       .  ","- ","- ","    .     ","- ",1358844,"20,6",279916,1358844,"0,773",10522
56120,"LOCQUELTAS ","- ","       .  ","- ","- ","    .     ","- ",195869,"22,66",44378,195869,"0,773",1508
56121,"LORIENT ","- ","       .  ","- ","- ","    .     ","- ",21973937,"24,79",5447640,21973937,"0,773",169780
56122,"LOYAT ","- ","       .  ","- ","- ","    .     ","- ",46476,"25,81",11993,46476,"0,773",355
56123,"MALANSAC ","- ","       .  ","- ","- ","    .     ","- ",367432,"21,92",80542,367432,"0,773",2849
56124,"MALESTROIT ","- ","       .  ","- ","- ","    .     ","- ",824728,"22,51",185659,824728,"0,773",6379
56125,"MALGUENAC ","- ","       .  ","- ","- ","    .     ","- ",62823,"20,98",13181,62823,"0,773",495
56126,"MARZAN ","- ","       .  ","- ","- ","    .     ","- ",704461,"21,51",151542,704461,"0,773",5449
56127,"MAURON ","- ","       .  ","- ","- ","    .     ","- ",926366,"21,92",203045,926366,"0,773",7164
56128,"MELRAND ","- ","       .  ","- ","- ","    .     ","- ",335308,"25,59",85812,335308,"0,773",2587
56129,"MENEAC ","- ","       .  ","- ","- ","    .     ","- ",196886,"19,12",37662,196886,"0,773",1510
56130,"MERLEVENEZ ",268719,"18,5",49692,"- ","    .     ","- ",268719,"1,72",4616,268719,"0,773",2063
56131,"MESLAN ","- ","       .  ","- ","- ","    .     ","- ",81616,"20,65",16839,81616,"0,773",631
56132,"MEUCON ","- ","       .  ","- ","- ","    .     ","- ",152469,"24,01",36604,152469,"0,773",1175
56133,"MISSIRIAC ","- ","       .  ","- ","- ","    .     ","- ",349208,"22,51",78610,349208,"0,773",2701
56134,"MOHON ","- ","       .  ","- ","- ","    .     ","- ",72770,"19,12",13925,72770,"0,773",558
56135,"MOLAC ","- ","       .  ","- ","- ","    .     ","- ",96920,"21,92",21256,96920,"0,773",754
56136,"MONTENEUF ","- ","       .  ","- ","- ","    .     ","- ",18155,"25,76",4677,18155,"0,773",141
56137,"MONTERBLANC ","- ","       .  ","- ","- ","    .     ","- ",288734,"24,01",69312,288734,"0,773",2231
56138,"MONTERREIN ","- ","       .  ","- ","- ","    .     ","- ",7944,"25,81",2050,7944,"0,773",60
56139,"MONTERTELOT ","- ","       .  ","- ","- ","    .     ","- ",4553,"25,81",1175,4553,"0,773",35
56140,"MOREAC ","- ","       .  ","- ","- ","    .     ","- ",4395410,"25,22",1108526,4395410,"0,773",33982
56141,"MOUSTOIR_AC ","- ","       .  ","- ","- ","    .     ","- ",308772,"25,22",77868,308772,"0,773",2386
56142,"MOUSTOIR REMUNGOL ","- ","       .  ","- ","- ","    .     ","- ",23569,"25,22",5940,23569,"0,773",181
56143,"MUZILLAC ","- ","       .  ","- ","- ","    .     ","- ",1779217,"21,51",382749,1779217,"0,773",13771
56144,"NAIZIN ","- ","       .  ","- ","- ","    .     ","- ",639135,"25,22",161193,639135,"0,773",4939
56145,"NEANT SUR YVEL ","- ","       .  ","- ","- ","    .     ","- ",39556,"21,92",8672,39556,"0,773",309
56146,"NEULLIAC ","- ","       .  ","- ","- ","    .     ","- ",134099,"20,98",28141,134099,"0,773",1051
56147,"NIVILLAC ","- ","       .  ","- ","- ","    .     ","- ",792813,"21,51",170559,792813,"0,773",6140
56148,"NOSTANG ",119867,"18,5",22163,"- ","    .     ","- ",119867,"1,72",2060,119867,"0,773",924
56149,"NOYAL MUZILLAC ","- ","       .  ","- ","- ","    .     ","- ",354807,"21,51",76338,354807,"0,773",2752
56150,"NOYALO ","- ","       .  ","- ","- ","    .     ","- ",64370,"24,01",15451,64370,"0,773",499
56151,"NOYAL PONTIVY ","- ","       .  ","- ","- ","    .     ","- ",2944953,"20,98",617854,2944953,"0,773",22806
56152,"LE PALAIS ",1022268,"9,44",96580,"- ","    .     ","- ",1023661,"11,11",113716,1022268,"0,773",7905
56153,"PEAULE ","- ","       .  ","- ","- ","    .     ","- ",452723,"21,51",97391,452723,"0,773",3511
56154,"PEILLAC ","- ","       .  ","- ","- ","    .     ","- ",126522,"25,76",32593,126522,"0,773",985
56155,"PENESTIN ","- ","       .  ","- ","- ","    .     ","- ",715051,"26,14",186891,715051,"0,773",5536
56156,"PERSQUEN ","- ","       .  ","- ","- ","    .     ","- ",12303,"20,65",2538,12303,"0,773",95
56157,"PLAUDREN ","- ","       .  ","- ","- ","    .     ","- ",94371,"22,66",21383,94371,"0,773",726
56158,"PLESCOP ","- ","       .  ","- ","- ","    .     ","- ",1115923,"24,01",267904,1115923,"0,773",8625
56159,"PLEUCADEUC ","- ","       .  ","- ","- ","    .     ","- ",1367962,"22,51",307939,1367962,"0,773",10572
56160,"PLEUGRIFFET ","- ","       .  ","- ","- ","    .     ","- ",162607,"20,98",34118,162607,"0,773",1273
56161,"PLOEMEL ","- ","       .  ","- ","- ","    .     ","- ",485930,"21,39",103945,485930,"0,773",3759
56162,"PLOEMEUR ","- ","       .  ","- ","- ","    .     ","- ",4000580,"24,79",991846,4000580,"0,773",30898
56163,"PLOERDUT ","- ","       .  ","- ","- ","    .     ","- ",89277,"20,65",18412,89277,"0,773",695
56164,"PLOEREN ","- ","       .  ","- ","- ","    .     ","- ",2033233,"24,01",488153,2033233,"0,773",15707
56165,"PLOERMEL ","- ","       .  ","- ","- ","    .     ","- ",7754945,"25,81",2001557,7754945,"0,773",59884
56166,"PLOUAY ","- ","       .  ","- ","- ","    .     ","- ",1493033,"22,34",333542,1493033,"0,773",11501
56167,"PLOUGOUMELEN ","- ","       .  ","- ","- ","    .     ","- ",464345,"24,01",111475,464345,"0,773",3587
56168,"PLOUHARNEL ","- ","       .  ","- ","- ","    .     ","- ",499736,"19,85",99214,499736,"0,773",3908
56169,"PLOUHINEC ",982784,"20,34",199887,"- ","    .     ","- ",982784,"1,72",16936,982784,"0,773",7647
56170,"PLOURAY ","- ","       .  ","- ","- ","    .     ","- ",571549,"20,65",118012,571549,"0,773",4422
56171,"PLUHERLIN ","- ","       .  ","- ","- ","    .     ","- ",106806,"21,92",23419,106806,"0,773",829
56172,"PLUMELEC ","- ","       .  ","- ","- ","    .     ","- ",233119,"25,22",58789,233119,"0,773",1802
56173,"PLUMELIAU ","- ","       .  ","- ","- ","    .     ","- ",404542,"25,59",103537,404542,"0,773",3119
56174,"PLUMELIN ","- ","       .  ","- ","- ","    .     ","- ",869561,"25,22",219308,869561,"0,773",6712
56175,"PLUMERGAT ","- ","       .  ","- ","- ","    .     ","- ",151963,"21,39",32509,151963,"0,773",1178
56176,"PLUNERET ","- ","       .  ","- ","- ","    .     ","- ",719524,"21,39",153912,719524,"0,773",5569
56177,"PLUVIGNER ","- ","       .  ","- ","- ","    .     ","- ",1905082,"21,39",407508,1905082,"0,773",14728
56178,"PONTIVY ","- ","       .  ","- ","- ","    .     ","- ",5532077,"20,98",1160641,5532077,"0,773",42898
56179,"PONT SCORFF ","- ","       .  ","- ","- ","    .     ","- ",1054931,"24,79",261539,1054931,"0,773",8154
56180,"PORCARO ","- ","       .  ","- ","- ","    .     ","- ",15402,"25,76",3968,15402,"0,773",121
